Id,SalePrice
1737,317351.8375531791
1738,263559.3510334541
1739,295261.0820081699
1740,238393.5086806356
1741,200037.3585715533
1742,178397.9753531474
1743,169856.26824730763
1744,272821.3361201138
1745,271189.90613369574
1746,247529.37597495725
1747,189721.95531943155
1748,205980.3888046408
1749,157239.9795824358
1750,117310.81986065392
1751,217878.36551222415
1752,117846.94595582293
1753,185496.0477814724
1754,202807.43960530777
1755,180221.962394438
1756,128765.0840226518
1757,90326.1646136552
1758,161688.35553878406
1759,193707.42782411067
1760,178061.23447884695
1761,184513.78510032583
1762,182105.26487141667
1763,177038.3344145795
1764,120836.51302550866
1765,189326.19871905254
1766,190132.8883861453
1767,224350.21259475028
1768,130628.10801232452
1769,167518.2614919626
1770,133630.03470976662
1771,134761.98172179182
1772,150362.16705205737
1773,150281.65427132908
1774,170238.29824669714
1775,121266.0509976455
1776,122398.84781473043
1777,103787.32262392432
1778,128031.71199216206
1779,133003.65695863604
1780,152574.28351144915
1781,123187.59696473443
1782,81541.95176361805
1783,121551.83230061941
1784,72385.12867331319
1785,103318.46252955846
1786,210010.97850435344
1787,110313.29180154428
1788,49961.26519686315
1789,78022.84062771767
1790,89645.221070384
1791,195933.86777063512
1792,155279.23379779578
1793,144954.51984342214
1794,135563.68355453832
1795,117949.02186149152
1796,105938.99345358847
1797,81038.30614955789
1798,108744.92288577111
1799,92495.23770198994
1800,118464.66902292531
1801,118712.67840162654
1802,126782.78751314084
1803,151760.46984264237
1804,107953.17097290131
1805,128885.0461121636
1806,121176.99985200856
1807,129325.09981049367
1808,120187.19895442628
1809,110135.95866369776
1810,145026.82783359778
1811,85542.82603986993
1812,92040.44079838162
1813,123557.62272474339
1814,105377.691056908
1815,51673.07728004372
1816,94570.79897936565
1817,129906.51008127534
1818,154568.25401169277
1819,100502.02475865549
1820,33629.84808404469
1821,117776.16824010875
1822,134092.3996064744
1823,22188.195499819594
1824,118842.03036897237
1825,136947.40458169568
1826,95332.68874383342
1827,116616.45442635941
1828,156758.6836228018
1829,175098.07146930925
1830,167956.88865666732
1831,154046.0282516894
1832,104181.29426915079
1833,159735.9763534071
1834,100160.33246454698
1835,100728.92829147037
1836,134615.53909416305
1837,135368.3789913395
1838,118387.1942308706
1839,88911.89206327219
1840,117148.39873795748
1841,144935.66104921958
1842,90858.63388127614
1843,136527.71761188156
1844,133583.95416512538
1845,171357.65143590217
1846,163484.7754522718
1847,193782.27066533576
1848,63108.67261190915
1849,120093.45705089733
1850,126590.44010865432
1851,137424.77805242778
1852,120541.33855420272
1853,104796.26409257097
1854,183626.23039513567
1855,181923.76578318857
1856,235907.41328751133
1857,155206.32997401853
1858,126601.23149049656
1859,121489.96285298416
1860,163675.89860367044
1861,120158.58630554129
1862,252390.49577261778
1863,236098.17384035242
1864,236148.74989765542
1865,270337.9145534341
1866,257582.53291264898
1867,214027.70007985565
1868,268672.52951128443
1869,205578.73100571046
1870,211236.50924886018
1871,228129.5285289031
1872,190544.17227651255
1873,223504.39416958083
1874,139813.22400177733
1875,226119.87033313478
1876,215272.3800725293
1877,213373.5536832232
1878,208504.5129520286
1879,115500.38733754367
1880,141631.4379684174
1881,232143.40822085695
1882,229414.19774579612
1883,190573.0304114937
1884,200196.35039141233
1885,227135.58475271365
1886,254527.980826007
1887,215952.92112002242
1888,241697.4673101149
1889,176583.19695335577
1890,133075.7590914189
1891,98196.3532944352
1892,84583.1382449446
1893,139586.12121563466
1894,123228.50492589237
1895,164087.12128186767
1896,113753.96980153001
1897,152169.4800808013
1898,87926.13491848248
1899,154389.568547149
1900,123151.11950228277
1901,220100.63488592528
1902,183067.57600237068
1903,223887.4072842854
1904,163484.10804974716
1905,237269.77974513252
1906,193041.92515629434
1907,251733.0838906567
1908,69069.31836111656
1909,114945.51597668922
1910,92365.54137999001
1911,249040.37273632945
1912,307566.51134458807
1913,151706.81601897778
1914,26889.403798838848
1915,248550.36454016156
1916,78745.47643571765
1917,229973.84514619678
1918,140028.7159262991
1919,188412.36951460637
1920,211557.06655681122
1921,306177.87897012226
1922,263184.6190305333
1923,240802.28417913258
1924,267788.4229613144
1925,240091.8059588304
1926,307517.243720924
1927,113352.58875449827
1928,178811.6643562384
1929,115014.14399723295
1930,123940.93757303226
1931,155554.53211671527
1932,133032.6949342384
1933,145018.2201711856
1934,191303.2500800948
1935,172712.57511464748
1936,180757.57683014605
1937,208991.19797872394
1938,203921.10300709112
1939,332736.73734934075
1940,233914.52481984507
1941,192322.73174516755
1942,193329.5653591346
1943,258146.48623756913
1944,358344.6717707319
1945,368954.39500299894
1946,192570.7202429246
1947,297875.74106930173
1948,209262.03555239018
1949,221471.16126424345
1950,157994.80946471842
1951,257553.270606115
1952,219515.9006666624
1953,172451.99162301316
1954,193515.16059789358
1955,123070.34778616954
1956,288510.44034991163
1957,179405.82428887888
1958,248865.45486466936
1959,141479.55412549997
1960,110202.67938448752
1961,112368.8942207879
1962,99690.2366566449
1963,88852.40843032853
1964,115689.66196001944
1965,137305.3570075731
1966,126092.05687345852
1967,304476.4685850487
1968,386043.08057431807
1969,359564.9552628747
1970,383657.9191305624
1971,391631.32819095405
1972,354522.74679097044
1973,303039.53832164453
1974,333903.213793227
1975,413814.38496988994
1976,324464.9733008795
1977,380202.6959668502
1978,372759.69125039777
1979,312654.31360632007
1980,234590.58572527446
1981,307235.358888173
1982,250485.56041982572
1983,240099.38744312493
1984,216303.68079861646
1985,191781.5508187804
1986,210982.16220690488
1987,187208.45310805575
1988,184062.1141448691
1989,191434.37746918917
1990,199990.5840649134
1991,255911.19510253106
1992,213961.90218685332
1993,162246.457376391
1994,237729.01380718878
1995,187202.93011017863
1996,311765.15763287555
1997,293608.9761588144
1998,331735.72733007884
1999,303321.76809497084
2000,309606.4708801538
2001,303131.9952315427
2002,269308.6605416026
2003,255311.14029437702
2004,262947.55279768835
2005,221041.3595389917
2006,223391.7557754147
2007,267919.5116674868
2008,228964.04681669537
2009,204281.46875714598
2010,203932.4178158972
2011,131716.0017258692
2012,172548.79947222082
2013,179788.4691640566
2014,205111.07996220648
2015,213491.58937637435
2016,199408.31897371638
2017,201734.95110485522
2018,97588.3549017413
2019,105009.37073457772
2020,53104.63633263821
2021,92390.56696396625
2022,255779.69430138604
2023,148389.799319146
2024,318735.34489154915
2025,362674.39456439373
2026,191457.9030402344
2027,160018.9257293197
2028,153663.02157490497
2029,167385.58489098123
2030,225946.8490281969
2031,207349.77666148293
2032,209329.78380739648
2033,225461.77851042312
2034,175272.4424743769
2035,249052.68316402053
2036,179737.93093271964
2037,185695.51822290185
2038,259515.30462097985
2039,230709.89350260523
2040,345141.2103648797
2041,275233.5788158959
2042,231947.90195794008
2043,166981.06013039354
2044,194187.77558934403
2045,184347.26491446703
2046,139827.6936958982
2047,118528.66915306596
2048,121308.77621389556
2049,153787.68311768924
2050,139452.53977017425
2051,109608.581784518
2052,137596.059423949
2053,133807.27925521298
2054,85925.45507028935
2055,167874.73787790613
2056,139166.19850998741
2057,97250.09414185717
2058,208727.19893240373
2059,146188.98869566925
2060,181839.12820038994
2061,173981.99506095255
2062,129799.61920423171
2063,107359.84478256902
2064,142927.18763272892
2065,112510.01771628327
2066,195370.11338381813
2067,145719.00036273804
2068,157594.89983804946
2069,86263.35538880761
2070,90823.63368854288
2071,77264.36580897313
2072,158553.11363295745
2073,136815.72658973178
2074,171339.6658440286
2075,128564.97704027781
2076,113192.19485925551
2077,156850.36319878188
2078,120841.70119664067
2079,120718.4103103839
2080,118565.02322736524
2081,97015.47871532834
2082,120515.1868629849
2083,147643.1040784744
2084,101145.83181646797
2085,114810.33487907845
2086,111859.47453945767
2087,119135.33387431713
2088,91709.67494914339
2089,79692.59450868393
2090,125711.52933648083
2091,136576.40762918678
2092,169127.48844403893
2093,134272.9181240821
2094,114924.34885656864
2095,153694.28471812798
2096,70145.63943712071
2097,69126.45709817909
2098,152792.3591371389
2099,52951.69863681431
2100,118801.75318638026
2101,117342.53529947752
2102,97200.51846176198
2103,82599.81608604908
2104,182325.58326534412
2105,106755.16295832279
2106,93394.80480131421
2107,206928.65205891794
2108,129156.61333102058
2109,123667.85629094252
2110,128553.06627421864
2111,161617.8804806623
2112,156260.8278348773
2113,100315.11624152989
2114,97133.76742501883
2115,165893.30053978143
2116,129235.29368540857
2117,135761.9074146679
2118,152416.1980955069
2119,127235.89701213008
2120,108378.31006475659
2121,126968.78074482578
2122,132397.73024831142
2123,82980.45336341186
2124,186668.32591536143
2125,148906.14653498004
2126,148000.13292276926
2127,163406.18399448157
2128,119710.24759616163
2129,106961.71867620185
2130,131574.68994356407
2131,194130.5383365847
2132,140736.87216837239
2133,129596.77009899376
2134,140470.47180555997
2135,102575.48533436238
2136,94100.4357941024
2137,94841.70642856603
2138,136773.84889055951
2139,158926.9766715168
2140,131000.34992698886
2141,136688.17085678838
2142,118066.37278852332
2143,168306.2073150457
2144,129933.71912803147
2145,114786.41908303916
2146,154963.34081706297
2147,186511.00699483528
2148,156548.14604026792
2149,125140.60188858729
2150,217775.39586657536
2151,95375.08087633166
2152,193788.18951874363
2153,165445.35699838086
2154,69503.28468967085
2155,113392.07869823692
2156,260332.3556704569
2157,240729.07766826684
2158,247890.90524055006
2159,238662.2722838762
2160,174467.14661858053
2161,232272.02169907038
2162,303126.9463417306
2163,276808.7561831962
2164,242468.84529304385
2165,193891.00865964036
2166,149780.21953429226
2167,205867.26385233164
2168,202848.37253771906
2169,186131.46451309833
2170,220181.42486588255
2171,146767.79277083089
2172,148285.06515625078
2173,200434.3903557769
2174,239416.03468348074
2175,251328.58279419955
2176,278333.3140533591
2177,261423.11366398807
2178,214550.5245794837
2179,122070.51384406761
2180,268674.26137999276
2181,197886.88325227136
2182,220309.6396143813
2183,189991.41534464632
2184,115422.68127116117
2185,131241.44528153294
2186,152372.9824097681
2187,144020.92448099697
2188,137933.9111948144
2189,277539.482162228
2190,44796.569797359225
2191,61331.284063081344
2192,60135.77516709652
2193,102831.31156271063
2194,91534.95414091127
2195,102447.45869771834
2196,98668.37576923345
2197,116616.07092793753
2198,155056.6093690788
2199,174237.28895523038
2200,155710.98655949655
2201,146782.00024670502
2202,181669.69088579138
2203,155365.80306449105
2204,196311.7958162861
2205,134942.1693971408
2206,153738.23630054443
2207,207780.4255558852
2208,264107.02495958935
2209,297266.2829921996
2210,69510.46626393757
2211,116015.7549899931
2212,97331.00086757002
2213,93150.95681849525
2214,168572.97128637007
2215,95661.98109918655
2216,173922.88939788405
2217,89642.98854014275
2218,43662.24521083723
2219,29768.975863949436
2220,55248.16400709124
2221,248624.54078839804
2222,247742.83676851698
2223,298486.35601988767
2224,207816.40128522567
2225,119124.95922753503
2226,218972.7429043995
2227,190560.24272222794
2228,257298.79629185103
2229,240958.2988967836
2230,202044.05526054878
2231,217649.46400742896
2232,227870.9003638216
2233,205013.7843883535
2234,237856.4939816402
2235,242492.06821094485
2236,269562.1459319627
2237,309233.5224156603
2238,221376.0539046812
2239,125181.97521503163
2240,142667.25180115804
2241,177573.31259598775
2242,117528.10703666847
2243,113686.12246547024
2244,109881.03688859279
2245,106558.94560248073
2246,139024.17441019465
2247,82809.27038309109
2248,104304.86617234057
2249,97632.8041692537
2250,114646.13560428063
2251,171236.1211993094
2252,196675.72067408136
2253,174799.4783570881
2254,190427.94971881557
2255,203944.89579353272
2256,163630.22044126407
2257,219604.7494125546
2258,161986.4977639983
2259,185858.7592288453
2260,170325.1314869215
2261,227553.63801757104
2262,250190.68319060604
2263,372178.1340044474
2264,419975.61805924645
2265,210429.79167875537
2266,293548.891781019
2267,394638.5246707105
2268,358942.84253976104
2269,158097.1023353951
2270,158684.5973607583
2271,210104.9640601274
2272,178228.89235153905
2273,145931.32226707478
2274,184687.5206096855
2275,187421.3329640533
2276,165569.38455775063
2277,185001.12292338876
2278,161696.31646541902
2279,102793.15785090163
2280,108683.01424068083
2281,170284.32218225213
2282,212106.69476712297
2283,90916.46006657336
2284,95698.69233154746
2285,117030.77856243837
2286,112855.46328983334
2287,336132.46893640846
2288,313715.05508582154
2289,379501.3175264441
2290,387639.73248792946
2291,348841.33522730967
2292,386682.19197038433
2293,393467.42136933724
2294,377098.4870817894
2295,408241.4080105045
2296,336859.3655040556
2297,326070.0236830244
2298,333456.71194802807
2299,374413.36107304035
2300,350487.6157029126
2301,298653.12662903476
2302,307754.9938191811
2303,303305.30203277856
2304,300680.69184961176
2305,241565.62788046018
2306,241568.36172139551
2307,253957.86877888456
2308,243379.19382713406
2309,270610.01378114166
2310,234078.02831858664
2311,247111.12432119765
2312,177763.61852709946
2313,185269.72760063608
2314,164346.1886047315
2315,177062.2864933817
2316,214412.36098684865
2317,194547.4636734654
2318,168406.2897077347
2319,165509.31774129474
2320,168382.29355369954
2321,202874.2977153132
2322,191185.33108296312
2323,203826.70641447048
2324,195226.95468230225
2325,214009.08662566124
2326,177324.9770077586
2327,196707.79685688336
2328,197786.96538584927
2329,203195.1993325684
2330,195440.32827146427
2331,354054.0941023313
2332,360134.2982512686
2333,339044.3894293827
2334,298640.65759103856
2335,297575.1676679093
2336,317125.9800594503
2337,197354.871770542
2338,245636.28208978247
2339,237302.81295277804
2340,317283.8974923271
2341,243548.5386593901
2342,239157.00262754757
2343,244922.0252565936
2344,246153.18937137251
2345,244658.50053023722
2346,216154.05018301733
2347,221116.21882703423
2348,233979.56911340976
2349,213848.98719750778
2350,275776.5075161916
2351,257915.47358731172
2352,278044.3998319413
2353,292248.4310135029
2354,150198.11254893002
2355,145933.76570427336
2356,140442.86412546606
2357,201856.3747481012
2358,220472.73690103152
2359,112989.42496404376
2360,120213.94019907126
2361,141967.67942685727
2362,313362.3308574502
2363,115758.72605525682
2364,129839.8080779009
2365,210690.1302908671
2366,187189.12518212642
2367,219952.4333030753
2368,207539.14914220868
2369,239021.25526659246
2370,171146.5718509054
2371,152323.1743812714
2372,216113.70090432614
2373,276462.7231864834
2374,299845.23406520474
2375,261741.49912421365
2376,329783.03015025525
2377,350926.53435621853
2378,149755.0861208442
2379,202427.4969217563
2380,139273.88709354866
2381,172225.9569471908
2382,188285.38250617433
2383,206404.7834768536
2384,226923.42559377354
2385,151416.31004650416
2386,118747.11018605318
2387,125658.30108316636
2388,109371.44430818278
2389,134649.81189686822
2390,156320.52570878
2391,117109.57789031073
2392,94984.72333609451
2393,164264.14506711453
2394,135244.64807973028
2395,187865.62739855502
2396,155955.18460295745
2397,218401.7421318516
2398,136475.76253576507
2399,71792.46802061719
2400,41603.313602451766
2401,105935.20411457829
2402,140553.06147061093
2403,146874.08521159887
2404,169148.38707213526
2405,164946.30598691775
2406,120195.04220565507
2407,116662.03389182674
2408,130811.77943996599
2409,127590.32742422429
2410,174451.6167692847
2411,119000.24790963225
2412,158027.8252365414
2413,134863.2908383498
2414,129203.72021280472
2415,135074.21537217536
2416,119854.47388475703
2417,118765.48976923643
2418,111864.11159146621
2419,142128.16410286477
2420,118530.07046193775
2421,166096.51232119772
2422,102961.01431482652
2423,120771.4483536726
2424,173319.60140310612
2425,267494.09399149
2426,162783.95818064507
2427,107586.54445259747
2428,177002.9673833419
2429,108480.97941536295
2430,113878.17042088482
2431,128931.61486343529
2432,119814.84025606267
2433,137271.0791636844
2434,149226.26826903565
2435,164322.80229212646
2436,84988.10550873035
2437,96928.7208222119
2438,129217.25395325881
2439,105005.21864703794
2440,113986.3783745518
2441,109516.32755375245
2442,105978.95836194669
2443,136849.2164431725
2444,121697.02355886123
2445,69237.95882499524
2446,162604.04727735705
2447,143033.39123629945
2448,149574.58350131262
2449,90805.57894742541
2450,149441.3272483914
2451,114080.95601554535
2452,234517.4650256543
2453,85372.43697666751
2454,174113.40017175692
2455,132926.31729214394
2456,157729.8224154415
2457,128462.99174005774
2458,129652.25218779454
2459,128522.17823573248
2460,159927.3954444837
2461,120560.15898326648
2462,136037.8065252945
2463,143474.73829337276
2464,184186.23852117034
2465,133028.39379589038
2466,123121.93226511995
2467,108874.87684371826
2468,86817.85428424305
2469,97153.74844023157
2470,227174.2926088707
2471,182541.4428505623
2472,205130.4728847299
2473,127703.41207546706
2474,127409.53303124025
2475,215096.8863467545
2476,87477.66860827369
2477,126241.79211398333
2478,209969.6475843075
2479,125346.76684178144
2480,163334.46163547854
2481,127844.87589005343
2482,111031.73988898293
2483,103191.92110097322
2484,130686.22392525687
2485,98729.34817080888
2486,155667.3027844308
2487,220945.47510766188
2488,139412.52565284376
2489,151686.74842186266
2490,150652.14171949463
2491,90914.99278194949
2492,178357.49469799642
2493,140915.72391412183
2494,182353.00592962306
2495,96360.13545991393
2496,239195.71634505037
2497,143278.50109668996
2498,96193.56690031578
2499,79606.6219514844
2500,93305.69396189132
2501,135270.20846662755
2502,134197.0560076621
2503,93956.51941231052
2504,199441.69357961582
2505,226627.05664629585
2506,234064.5960883362
2507,290694.51454273064
2508,236808.71314082367
2509,228502.22804261066
2510,210589.73048024488
2511,193355.37968773558
2512,206702.01393003756
2513,214667.58780665358
2514,231847.5494667811
2515,175480.11888494276
2516,176470.91148023674
2517,157263.24818162553
2518,193784.30039205114
2519,233006.0893131811
2520,238733.3475432496
2521,195100.88958479665
2522,217481.12301415642
2523,125482.25346182751
2524,156150.1406742791
2525,154563.73064295464
2526,141604.62491962296
2527,130444.73245238063
2528,118752.53520902214
2529,126925.38270059551
2530,102173.9946344321
2531,233862.95988919775
2532,227809.4188130874
2533,194284.69012457764
2534,224574.24808606852
2535,264353.01713747997
2536,223265.86812565176
2537,254874.487701828
2538,178920.36472629706
2539,189717.53137743985
2540,196952.36154155235
2541,184386.4702949941
2542,180977.35814270301
2543,135384.15398997892
2544,124183.29676054674
2545,147287.49264865
2546,135188.76504449546
2547,139471.8662897416
2548,143162.00409065405
2549,167921.31725173435
2550,397002.4311805148
2551,123920.13112471333
2552,114331.2424907088
2553,46918.27260137653
2554,68189.9644924605
2555,89785.99016647405
2556,89539.92435699934
2557,104509.16278903108
2558,162080.99166422765
2559,173025.06418778907
2560,162190.6305418541
2561,131121.49929940593
2562,126510.6710258371
2563,142523.5578341448
2564,209965.61252790317
2565,191770.7684602637
2566,183609.84120396315
2567,149072.08990256785
2568,243326.66053675645
2569,253863.964286927
2570,70448.01767184421
2571,261889.92579500412
2572,122997.24527738405
2573,255362.97613758303
2574,291212.9425568226
2575,114675.17997475537
2576,127862.62020645455
2577,159904.1575742601
2578,85795.61859850305
2579,83459.01620060127
2580,81015.9557215147
2581,106513.33163414648
2582,73020.46407366091
2583,250141.09923260869
2584,185894.31892432514
2585,196677.60400963473
2586,214242.13741192303
2587,200547.8743511819
2588,103397.83650646334
2589,157297.03132762187
2590,198784.25594150083
2591,253414.7458920263
2592,244777.02850790755
2593,245938.8326687977
2594,194150.5332167458
2595,199801.0693110954
2596,295538.58162354684
2597,219481.51956467892
2598,277769.6347241557
2599,267823.9055793514
2600,210263.45821673886
2601,151341.30687685352
2602,74067.54194504753
2603,89971.09769569279
2604,72285.59608013218
2605,79012.54244003574
2606,166528.53134514514
2607,200971.89079277797
2608,236829.31426605672
2609,156063.66474881003
2610,107320.40493811331
2611,168754.47492830147
2612,179626.25004380703
2613,113698.02840598818
2614,109136.666376504
2615,166269.12994999625
2616,143940.78008031237
2617,211351.9420153195
2618,233679.0462093909
2619,225351.16597256737
2620,189636.65873841202
2621,204443.41380124874
2622,194395.91069257978
2623,215303.00201393804
2624,284213.5625759821
2625,372534.0023572851
2626,176051.2053736598
2627,217514.27083801976
2628,412878.8700868403
2629,406145.8193536371
2630,354406.5382057007
2631,406931.2251733811
2632,404376.0106092974
2633,304727.28254994843
2634,393620.1864082552
2635,156347.8385353413
2636,163625.54532067708
2637,154992.228960549
2638,295021.53157077456
2639,202031.6557331636
2640,135094.89778733123
2641,112846.35747463975
2642,203676.6677055688
2643,109080.87303501782
2644,141492.5953817031
2645,85853.80918943377
2646,87262.85628414301
2647,90198.8268210576
2648,155867.687746632
2649,151234.00981474764
2650,126913.31428623632
2651,143614.17559979478
2652,378061.0408776996
2653,316002.1791759186
2654,301260.3218537584
2655,352360.26454595453
2656,330820.52568827855
2657,335602.69232756045
2658,328315.16078560596
2659,329062.1007015649
2660,356745.871666597
2661,345891.70371882786
2662,350666.7364169294
2663,325530.49207295344
2664,265425.98115728836
2665,298868.01299076126
2666,275450.5794171838
2667,186466.9942657418
2668,177915.43829318142
2669,184783.8860170456
2670,255200.6379265349
2671,175469.89789975123
2672,174808.15908290425
2673,180358.12118931094
2674,199161.534136689
2675,146765.6836170219
2676,191158.23497514284
2677,208629.90812951556
2678,242050.8456689891
2679,289858.0414457677
2680,308041.48846625275
2681,348284.7938014726
2682,330054.01366686303
2683,386891.86483988434
2684,323417.421722504
2685,347197.14142221014
2686,261385.56009944886
2687,294908.21527650347
2688,218876.03033559813
2689,217779.54746006685
2690,347464.6388301347
2691,223264.99324429725
2692,148600.04443947753
2693,202694.9254140344
2694,128358.74062496815
2695,196582.8149612992
2696,186071.7685241171
2697,207605.57550092723
2698,226765.92669594826
2699,176522.74295006637
2700,145806.58932006703
2701,123463.79061514836
2702,98182.43434413524
2703,79348.84815255449
2704,148180.43958252264
2705,105554.64403804364
2706,68552.92304403876
2707,102559.535489227
2708,124652.2322704623
2709,79052.8020306651
2710,110582.51145690116
2711,358064.3519838904
2712,367153.8893524222
2713,182765.4189831243
2714,139219.62219295677
2715,167188.27596843737
2716,138126.09822298159
2717,214823.63701588058
2718,245317.6761532463
2719,159548.31930219918
2720,170739.01374711122
2721,125668.61085230735
2722,152193.93795324478
2723,133035.1751734963
2724,112168.53720645321
2725,123292.07905247403
2726,144217.74474447526
2727,189373.50538485867
2728,177838.79758170064
2729,134966.66854875063
2730,144533.9696613076
2731,108523.17148394964
2732,124571.19322647562
2733,178146.17060739407
2734,177224.1806952151
